label	id
neutral	1221946609036156934
positive	1221646868758908931
neutral	1221930319324045312
negative	1229466811051188225
positive	1230647138125615104
negative	1226575467374956544
neutral	1193179940503445504
neutral	1222301505371410434
positive	1188584984468185089
neutral	1156883524097458178
neutral	1230533814767755264
negative	1222510480553660417
neutral	1100544681295921153
negative	1089681002442735616
positive	1224074783337451521
neutral	1222214203588648965
neutral	1117402368583376896
positive	1224074942108430336
positive	1230597405076148225
neutral	1221125197329289228
neutral	1224139746026258434
neutral	1148215000970006529
neutral	1223537589241536512
positive	1229042889373691904
negative	1224277070366355457
positive	1124062179119050755
neutral	1209929876020576258
neutral	1221932985013813248
negative	1228393064143708162
negative	1230026545596715008
neutral	1230548171732004866
positive	1221486380074835970
neutral	1158424951503884292
negative	1226672127123824641
neutral	1224476793492520961
positive	1160526889628442626
neutral	1093157965325049857
positive	1093562778911211521
neutral	1174500146006175744
negative	1149743489351069699
negative	1229782064943095808
negative	1222057272924393472
positive	1227313625716658177
neutral	1106028243390390272
negative	1223237128022159360
negative	1229154206042296320
neutral	1198057329108881408
positive	1224498882371051527
negative	1222264264607649798
negative	1223626336016703495
neutral	1167150266019397634
positive	1178918988337700864
neutral	1174956197415272450
neutral	1153055504630984704
negative	1165689344256073728
negative	1188289969669971969
negative	1164177406388834304
positive	1158682705007132672
negative	1224104907365634056
positive	1224013399501287425
neutral	1226385877259124738
negative	1226250132557045761
positive	1228021778376806401
neutral	1224302164610338816
positive	1224064480021295104
neutral	1224140020371480576
neutral	1137265124606132224
neutral	1155969803636465665
negative	1150479950354382848
positive	1225983747583025153
neutral	1232645282137022464
positive	1170606670965334016
neutral	1093182514691276800
neutral	1223027845133262848
neutral	1100378313539887104
positive	1158724230667808769
positive	1229434371121336326
negative	1162898365769748480
neutral	1230688092035649536
neutral	1151110467147980801
negative	1231493632450056192
neutral	1229515451698417669
neutral	1093287723958394880
negative	1223607181657853953
negative	1191092639384424449
negative	1157082665805340682
negative	1122358232796868608
negative	1223626421869973506
positive	1221309052430368769
neutral	1149764792489512961
negative	1229506888833724416
neutral	1227395584430166018
neutral	1221496331677720579
neutral	1224007735735283712
negative	1223496671268466688
negative	1199971177885769728
neutral	1131721483645009922
negative	1223726415079714816
negative	1180611003513524229
neutral	1092481679979999232
positive	1229453435638108160
neutral	1229749103598489600
negative	1225549576008085506
neutral	1193861338835169283
neutral	1176578216850579462
neutral	1221401071987326976
neutral	1109585387259875329
neutral	1221851739898273792
negative	1230617834620891136
negative	1232656551657127937
neutral	1175534806018514945
positive	1221747137400262656
negative	1223565814969880576
neutral	1229913608391450626
neutral	1222891661480615936
negative	1193411428784324614
neutral	1221613385529405440
negative	1228482514567610368
negative	1223519819359838209
negative	1186360790766510080
neutral	1162992129905451008
positive	1223093607772688384
neutral	1224123124603609089
neutral	1089693691617267712
negative	1229664511650680832
neutral	1223718382916141056
negative	1145104672929308673
positive	1229588111774093322
neutral	1184451077938302976
neutral	1196871263786012672
negative	1228458154494590978
negative	1223591223304314883
positive	1189248703237951493
neutral	1183567807897919488
negative	1223626722446278657
neutral	1221538754319417344
neutral	1229653170227470337
positive	1226692972260904960
positive	1120022051509633024
negative	1126431069400698885
positive	1228010283404341252
neutral	1114490687007920128
negative	1223620060931076096
neutral	1152279816294547456
neutral	1230144011375173633
negative	1223376163202007040
negative	1222688223224369155
positive	1224119576025276417
neutral	1228515413274873856
neutral	1228370904339468290
negative	1230648422811734018
positive	1226049962124902401
neutral	1156214959728156673
negative	1221927335064145921
negative	1114351138101317632
positive	1229576375687925760
positive	1179713208464150529
neutral	1222620090421727233
negative	1221890086989639682
neutral	1158274032552349703
neutral	1224139792667041792
negative	1142429201192103937
neutral	1223909985610084352
neutral	1190480892499779586
neutral	1139515536176492545
negative	1231180132779536384
neutral	1168732629882953728
positive	1226911305296044032
neutral	1229414493492568065
neutral	1183010855077720064
positive	1201978982310318080
negative	1221945571482783744
negative	1230972924972224517
negative	1224093089842847744
positive	1174379728184254464
positive	1094550737999282176
neutral	1091287538533310464
neutral	1091297963891195905
positive	1101175743722205186
positive	1124265615764508672
neutral	1123323890405662720
neutral	1204237040272850944
neutral	1147964701600571392
positive	1101902061996834816
neutral	1224141757396455425
neutral	1168264692520882176
negative	1092990870763327490
positive	1185322000161501184
negative	1221431142538268672
neutral	1163143120273330176
negative	1135271223926165504
neutral	1103326974288818176
neutral	1149879750019579904
neutral	1090029557770579968
positive	1224114222000410625
negative	1134233376200597504
neutral	1155120763583762432
neutral	1230817100731572225
neutral	1221955100127703041
neutral	1221954245664165888
positive	1227853106781679616
negative	1229490217934934016
neutral	1178381466906107904
neutral	1221772287071805441
negative	1231611838070185984
neutral	1180603127528996864
neutral	1171531294582300677
negative	1225442635571171330
negative	1134059703372148736
neutral	1205803272889606144
neutral	1205667679585153024
negative	1225637653682388999
neutral	1221924403421818885
neutral	1189139118866997248
negative	1223686299611279362
negative	1220741232097447936
negative	1221889833741832194
positive	1221538653375279106
positive	1221795502922129410
positive	1228505770699837441
neutral	1111027131868475400
neutral	1222006384537088001
neutral	1221920740259160065
negative	1223616420279353346
neutral	1092820942953349123
neutral	1190555220520132608
neutral	1221938324215975936
positive	1227739271068606465
negative	1227834858619142144
positive	1097116612279316480
positive	1227751506117627911
neutral	1226613840298827776
positive	1111101450015391744
neutral	1228395024737587201
neutral	1232969341588520966
neutral	1125509543071346688
positive	1222125983198740480
negative	1151607836268466176
negative	1221605981907451905
neutral	1119884595783176193
negative	1223546157793718272
neutral	1224602894793494529
negative	1221617200542306304
negative	1223020330236678145
neutral	1221608250828738560
neutral	1232086759363747840
neutral	1107753909400100864
neutral	1229077045717721099
positive	1186932214749106177
neutral	1224141828808724480
neutral	1119978879282581510
negative	1227168951047741440
positive	1225097687973924867
neutral	1130666049890922496
neutral	1168176586887024640
neutral	1153734775732969473
neutral	1162106770539589634
neutral	1223242750302326790
neutral	1231035675870294016
neutral	1221919201583079424
neutral	1223534969894719489
positive	1232902572253597696
neutral	1118216076381364224
positive	1196207435398205446
negative	1230632108655284226
negative	1223398461233602566
positive	1232492843337338880
positive	1228209840884867072
negative	1223841750873190402
positive	1229756754172481542
neutral	1221946768796995586
negative	1230791368517279744
positive	1181926949997961216
negative	1163378558582108162
neutral	1224139920413020165
positive	1132206479912579073
negative	1221617650553495552
negative	1226619316499406848
negative	1223540467079491586
positive	1091468738514300928
negative	1225385899841728512
negative	1227158996643020800
negative	1230729344328192001
neutral	1223969809874014210
negative	1227918356654759937
neutral	1222516948224708608
negative	1104067776178782208
positive	1145194246208548864
neutral	1220785750985175040
neutral	1203118943151493121
negative	1226498677788815360
negative	1223272964260581376
neutral	1224022386799972359
positive	1150885044443127815
positive	1092839348087808001
neutral	1230639709082341377
positive	1226803133772206083
positive	1224110585417093120
neutral	1183035479664537600
neutral	1196216373699076097
neutral	1166758529455316993
negative	1134302232202141696
positive	1226581505926844416
positive	1226884172029014017
negative	1221566376034238466
positive	1141844499225858050
neutral	1231071235901136896
positive	1223979805390987264
neutral	1221920176746258434
negative	1222261397519847426
positive	1226289794566774784
negative	1221100773423177729
neutral	1129764614126919681
neutral	1224095847555764225
neutral	1175151881322205184
neutral	1231204123569201154
neutral	1221937757360132097
neutral	1222747701349101568
positive	1229769875561865216
neutral	1190307060455526400
positive	1207007218211737600
neutral	1161108962969714691
negative	1229795410006417408
neutral	1226286586611920902
neutral	1227474528756027397
negative	1223687981287997443
positive	1222380853109481472
neutral	1101518388034191363
neutral	1155302678421020678
positive	1221918032357818369
negative	1228043324197486592
neutral	1222600541567627272
positive	1164620412485025793
neutral	1223044738414186496
negative	1222216157811412992
neutral	1210735338362007554
neutral	1128391911201484800
negative	1222300889064579072
negative	1226170583064498177
neutral	1229440175769636866
positive	1170238364701904896
positive	1108486897716858881
negative	1134000291265880064
negative	1222608314556510208
neutral	1172266105139879937
neutral	1224111405374365696
neutral	1162666312381935616
neutral	1232678419499892738
negative	1227225585296039936
positive	1221766565085032450
neutral	1224273234415112192
positive	1221890916467736582
negative	1224717186666827779
